,,,-1.9752001E-6,180.00000715E-3,
,,,-1.9747999E-6,168.00001264E-3,
,,,-1.9744000E-6,138.0000114E-3,
,,,-1.9740000E-6,106.0000062E-3,
,,,-1.9736001E-6,78.000001609E-3,
,,,-1.9732001E-6,60.000002384E-3,
,,,-1.9728000E-6,52.00000107E-3,
,,,-1.9724000E-6,46.00000381E-3,
,,,-1.9720001E-6,40.00000283E-3,
,,,-1.9716001E-6,40.00000283E-3,
,,,-1.9711999E-6,36.00000218E-3,
,,,-1.9708000E-6,32.00000152E-3,
,,,-1.9704000E-6,36.00000218E-3,
,,,-1.9700001E-6,34.00000185E-3,
,,,-1.9696001E-6,30.00000119E-3,
,,,-1.9692000E-6,30.00000119E-3,
,,,-1.9688000E-6,30.00000119E-3,
,,,-1.9684001E-6,26.00000054E-3,
,,,-1.9680001E-6,26.00000054E-3,
,,,-1.9676002E-6,24.00000021E-3,
,,,-1.9672000E-6,24.00000021E-3,
,,,-1.9668000E-6,30.00000119E-3,
,,,-1.9664001E-6,26.00000054E-3,
,,,-1.9660001E-6,22.00000174E-3,
,,,-1.9655999E-6,28.00000086E-3,
,,,-1.9652000E-6,26.00000054E-3,
,,,-1.9648000E-6,24.00000021E-3,
,,,-1.9644001E-6,26.00000054E-3,
,,,-1.9640001E-6,22.00000174E-3,
,,,-1.9636000E-6,22.00000174E-3,
,,,-1.9632000E-6,26.00000054E-3,
,,,-1.9628001E-6,20.0000014E-3,
,,,-1.9624001E-6,26.00000054E-3,
,,,-1.9619999E-6,24.00000021E-3,
,,,-1.9616000E-6,22.00000174E-3,
,,,-1.9612000E-6,22.00000174E-3,
,,,-1.9608001E-6,24.00000021E-3,
,,,-1.9604001E-6,22.00000174E-3,
,,,-1.9600000E-6,26.00000054E-3,
,,,-1.9596000E-6,24.00000021E-3,
,,,-1.9592001E-6,24.00000021E-3,
,,,-1.9588001E-6,22.00000174E-3,
,,,-1.9583999E-6,20.0000014E-3,
,,,-1.9580000E-6,20.0000014E-3,
,,,-1.9576000E-6,20.0000014E-3,
,,,-1.9572001E-6,22.00000174E-3,
,,,-1.9568001E-6,20.0000014E-3,
,,,-1.9564000E-6,20.0000014E-3,
,,,-1.9560000E-6,16.0000008E-3,
,,,-1.9556001E-6,20.0000014E-3,
,,,-1.9552001E-6,18.0000011E-3,
,,,-1.9548002E-6,18.0000011E-3,
,,,-1.9544000E-6,16.0000008E-3,
,,,-1.9540000E-6,20.0000014E-3,
,,,-1.9536001E-6,22.00000174E-3,
,,,-1.9532001E-6,20.0000014E-3,
,,,-1.9527999E-6,18.0000011E-3,
,,,-1.9524000E-6,20.0000014E-3,
,,,-1.9520000E-6,16.0000008E-3,
,,,-1.9516001E-6,16.0000008E-3,
,,,-1.9512001E-6,14.0000004E-3,
,,,-1.9508000E-6,18.0000011E-3,
,,,-1.9504000E-6,20.0000014E-3,
,,,-1.9500001E-6,16.0000008E-3,
,,,-1.9496001E-6,20.0000014E-3,
,,,-1.9491999E-6,18.0000011E-3,
,,,-1.9488000E-6,18.0000011E-3,
,,,-1.9484000E-6,16.0000008E-3,
,,,-1.9480001E-6,18.0000011E-3,
,,,-1.9476001E-6,16.0000008E-3,
,,,-1.9472000E-6,18.0000011E-3,
,,,-1.9468000E-6,20.0000014E-3,
,,,-1.9464001E-6,18.0000011E-3,
,,,-1.9460001E-6,18.0000011E-3,
,,,-1.9455999E-6,16.0000008E-3,
,,,-1.9452000E-6,16.0000008E-3,
,,,-1.9448000E-6,16.0000008E-3,
,,,-1.9444001E-6,16.0000008E-3,
,,,-1.9440001E-6,14.0000004E-3,
,,,-1.9436000E-6,14.0000004E-3,
,,,-1.9432000E-6,16.0000008E-3,
,,,-1.9428001E-6,16.0000008E-3,
,,,-1.9424001E-6,14.0000004E-3,
,,,-1.9420002E-6,16.0000008E-3,
,,,-1.9416000E-6,18.0000011E-3,
,,,-1.9412000E-6,12.0000001E-3,
,,,-1.9408001E-6,14.0000004E-3,
,,,-1.9404001E-6,20.0000014E-3,
,,,-1.9399999E-6,14.0000004E-3,
,,,-1.9396000E-6,16.0000008E-3,
,,,-1.9392000E-6,18.0000011E-3,
,,,-1.9388001E-6,16.0000008E-3,
,,,-1.9384001E-6,14.0000004E-3,
,,,-1.9380000E-6,14.0000004E-3,
,,,-1.9376000E-6,12.0000001E-3,
,,,-1.9372001E-6,14.0000004E-3,
,,,-1.9368001E-6,12.0000001E-3,
,,,-1.9363999E-6,12.0000001E-3,
,,,-1.9360000E-6,14.0000004E-3,
,,,-1.9356000E-6,14.0000004E-3,
,,,-1.9352001E-6,14.0000004E-3,
,,,-1.9348001E-6,14.0000004E-3,
,,,-1.9344000E-6,16.0000008E-3,
,,,-1.9340000E-6,16.0000008E-3,
,,,-1.9336001E-6,16.0000008E-3,
,,,-1.9332001E-6,16.0000008E-3,
,,,-1.9327999E-6,14.0000004E-3,
,,,-1.9324000E-6,14.0000004E-3,
,,,-1.9320000E-6,14.0000004E-3,
,,,-1.9316001E-6,40.00000283E-3,
,,,-1.9312001E-6,78.000001609E-3,
,,,-1.9308000E-6,112.0000035E-3,
,,,-1.9304000E-6,134.0000033E-3,
,,,-1.9300001E-6,154.00001407E-3,
,,,-1.9296001E-6,162.00000048E-3,
,,,-1.9292002E-6,162.00000048E-3,
,,,-1.9288000E-6,176.00001395E-3,
,,,-1.9284000E-6,176.00001395E-3,
,,,-1.9280001E-6,174.00000989E-3,
,,,-1.9276001E-6,166.00000858E-3,
,,,-1.9271999E-6,124.0000054E-3,
,,,-1.9268000E-6,94.000004232E-3,
,,,-1.9264000E-6,72.000004351E-3,
,,,-1.9260001E-6,54.00000140E-3,
,,,-1.9256001E-6,48.00000042E-3,
,,,-1.9252000E-6,44.00000349E-3,
,,,-1.9248000E-6,40.00000283E-3,
,,,-1.9244001E-6,40.00000283E-3,
,,,-1.9240001E-6,40.00000283E-3,
,,,-1.9235999E-6,34.00000185E-3,
,,,-1.9232000E-6,34.00000185E-3,
,,,-1.9228000E-6,32.00000152E-3,
,,,-1.9224001E-6,28.00000086E-3,
,,,-1.9220001E-6,32.00000152E-3,
,,,-1.9216000E-6,28.00000086E-3,
,,,-1.9212000E-6,26.00000054E-3,
,,,-1.9208001E-6,26.00000054E-3,
,,,-1.9204001E-6,26.00000054E-3,
,,,-1.9199999E-6,26.00000054E-3,
,,,-1.9196000E-6,24.00000021E-3,
,,,-1.9192000E-6,24.00000021E-3,
,,,-1.9188001E-6,24.00000021E-3,
,,,-1.9184001E-6,26.00000054E-3,
,,,-1.9180000E-6,26.00000054E-3,
,,,-1.9176000E-6,26.00000054E-3,
,,,-1.9172001E-6,26.00000054E-3,
,,,-1.9168001E-6,24.00000021E-3,
,,,-1.9164002E-6,24.00000021E-3,
,,,-1.9160000E-6,24.00000021E-3,
,,,-1.9156000E-6,22.00000174E-3,
,,,-1.9152001E-6,24.00000021E-3,
,,,-1.9148001E-6,24.00000021E-3,
,,,-1.9143999E-6,24.00000021E-3,
,,,-1.9140000E-6,20.0000014E-3,
,,,-1.9136000E-6,24.00000021E-3,
,,,-1.9132001E-6,22.00000174E-3,
,,,-1.9128001E-6,22.00000174E-3,
,,,-1.9124000E-6,24.00000021E-3,
,,,-1.9120000E-6,18.0000011E-3,
,,,-1.9116001E-6,18.0000011E-3,
,,,-1.9112001E-6,20.0000014E-3,
,,,-1.9107999E-6,22.00000174E-3,
,,,-1.9104000E-6,22.00000174E-3,
,,,-1.9100000E-6,22.00000174E-3,
,,,-1.9096001E-6,20.0000014E-3,
,,,-1.9092001E-6,20.0000014E-3,
,,,-1.9088000E-6,20.0000014E-3,
,,,-1.9084000E-6,18.0000011E-3,
,,,-1.9080001E-6,18.0000011E-3,
,,,-1.9076001E-6,16.0000008E-3,
,,,-1.9072000E-6,20.0000014E-3,
,,,-1.9068001E-6,18.0000011E-3,
,,,-1.9064000E-6,16.0000008E-3,
,,,-1.9060001E-6,22.00000174E-3,
,,,-1.9056000E-6,20.0000014E-3,
,,,-1.9052001E-6,16.0000008E-3,
,,,-1.9048000E-6,18.0000011E-3,
,,,-1.9044001E-6,16.0000008E-3,
,,,-1.9040000E-6,18.0000011E-3,
,,,-1.9036000E-6,18.0000011E-3,
,,,-1.9032001E-6,18.0000011E-3,
,,,-1.9028000E-6,14.0000004E-3,
,,,-1.9024001E-6,18.0000011E-3,
,,,-1.9020000E-6,14.0000004E-3,
,,,-1.9016001E-6,20.0000014E-3,
,,,-1.9012000E-6,16.0000008E-3,
,,,-1.9008000E-6,16.0000008E-3,
,,,-1.9004001E-6,14.0000004E-3,
,,,-1.9000000E-6,14.0000004E-3,
,,,-1.8996001E-6,14.0000004E-3,
,,,-1.8992000E-6,14.0000004E-3,
,,,-1.8988001E-6,14.0000004E-3,
,,,-1.8984000E-6,16.0000008E-3,
,,,-1.8980001E-6,16.0000008E-3,
,,,-1.8976000E-6,18.0000011E-3,
,,,-1.8972000E-6,16.0000008E-3,
,,,-1.8968001E-6,16.0000008E-3,
,,,-1.8964000E-6,16.0000008E-3,
,,,-1.8960001E-6,16.0000008E-3,
,,,-1.8956000E-6,18.0000011E-3,
,,,-1.8952001E-6,18.0000011E-3,
,,,-1.8948000E-6,16.0000008E-3,
,,,-1.8944000E-6,20.0000014E-3,
,,,-1.8940001E-6,18.0000011E-3,
,,,-1.8936000E-6,20.0000014E-3,
,,,-1.8932001E-6,12.0000001E-3,
,,,-1.8928000E-6,12.0000001E-3,
,,,-1.8924001E-6,12.0000001E-3,
,,,-1.8920000E-6,14.0000004E-3,
,,,-1.8916000E-6,14.0000004E-3,
,,,-1.8912001E-6,12.0000001E-3,
,,,-1.8908000E-6,12.0000001E-3,
,,,-1.8904001E-6,14.0000004E-3,
,,,-1.8900000E-6,12.0000001E-3,
,,,-1.8896001E-6,16.0000008E-3,
,,,-1.8892000E-6,14.0000004E-3,
,,,-1.8888001E-6,12.0000001E-3,
,,,-1.8884000E-6,14.0000004E-3,
,,,-1.8880000E-6,14.0000004E-3,
,,,-1.8876001E-6,12.0000001E-3,
,,,-1.8872000E-6,12.0000001E-3,
,,,-1.8868001E-6,12.0000001E-3,
,,,-1.8864000E-6,10.0000007E-3,
,,,-1.8860001E-6,14.0000004E-3,
,,,-1.8856000E-6,14.0000004E-3,
,,,-1.8852000E-6,12.0000001E-3,
,,,-1.8848001E-6,22.00000174E-3,
,,,-1.8844000E-6,50.00000075E-3,
,,,-1.8840001E-6,90.000003576E-3,
,,,-1.8836000E-6,122.0000088E-3,
,,,-1.8832001E-6,140.0000006E-3,
,,,-1.8828000E-6,156.00000322E-3,
,,,-1.8824001E-6,160.00001132E-3,
,,,-1.8820000E-6,166.00000858E-3,
,,,-1.8816000E-6,172.00000584E-3,
,,,-1.8812001E-6,172.00000584E-3,
,,,-1.8808000E-6,178.00000310E-3,
,,,-1.8804001E-6,160.00001132E-3,
,,,-1.8800000E-6,124.0000054E-3,
,,,-1.8796001E-6,88.000006974E-3,
,,,-1.8792000E-6,70.000000298E-3,
,,,-1.8788000E-6,54.00000140E-3,
,,,-1.8784001E-6,50.00000075E-3,
,,,-1.8780000E-6,46.00000381E-3,
,,,-1.8776001E-6,38.00000250E-3,
,,,-1.8772000E-6,40.00000283E-3,
,,,-1.8768001E-6,36.00000218E-3,
,,,-1.8764000E-6,36.00000218E-3,
,,,-1.8760001E-6,34.00000185E-3,
,,,-1.8756000E-6,30.00000119E-3,
,,,-1.8752000E-6,30.00000119E-3,
,,,-1.8748001E-6,32.00000152E-3,
,,,-1.8744000E-6,26.00000054E-3,
,,,-1.8740001E-6,24.00000021E-3,
,,,-1.8736000E-6,26.00000054E-3,
,,,-1.8732001E-6,24.00000021E-3,
,,,-1.8728000E-6,30.00000119E-3,
,,,-1.8724000E-6,26.00000054E-3,
,,,-1.8720001E-6,24.00000021E-3,
,,,-1.8716000E-6,24.00000021E-3,
,,,-1.8712001E-6,24.00000021E-3,
,,,-1.8708000E-6,22.00000174E-3,
,,,-1.8704001E-6,24.00000021E-3,
,,,-1.8700000E-6,24.00000021E-3,
,,,-1.8696001E-6,24.00000021E-3,
,,,-1.8692000E-6,28.00000086E-3,
,,,-1.8688000E-6,26.00000054E-3,
,,,-1.8684001E-6,24.00000021E-3,
,,,-1.8680000E-6,24.00000021E-3,
,,,-1.8676001E-6,24.00000021E-3,
,,,-1.8672000E-6,22.00000174E-3,
,,,-1.8668001E-6,22.00000174E-3,
,,,-1.8664000E-6,22.00000174E-3,
,,,-1.8660000E-6,22.00000174E-3,
,,,-1.8656001E-6,20.0000014E-3,
,,,-1.8652000E-6,22.00000174E-3,
,,,-1.8648001E-6,20.0000014E-3,
,,,-1.8644000E-6,18.0000011E-3,
,,,-1.8640001E-6,18.0000011E-3,
,,,-1.8636000E-6,18.0000011E-3,
,,,-1.8632001E-6,24.00000021E-3,
,,,-1.8628000E-6,20.0000014E-3,
,,,-1.8624000E-6,18.0000011E-3,
,,,-1.8620001E-6,22.00000174E-3,
,,,-1.8616000E-6,16.0000008E-3,
,,,-1.8612001E-6,18.0000011E-3,
,,,-1.8608000E-6,16.0000008E-3,
,,,-1.8604001E-6,18.0000011E-3,
,,,-1.8600000E-6,20.0000014E-3,
,,,-1.8596000E-6,20.0000014E-3,
,,,-1.8592001E-6,18.0000011E-3,
,,,-1.8588000E-6,16.0000008E-3,
,,,-1.8584001E-6,16.0000008E-3,
,,,-1.8580000E-6,18.0000011E-3,
,,,-1.8576001E-6,16.0000008E-3,
,,,-1.8572000E-6,16.0000008E-3,
,,,-1.8568001E-6,18.0000011E-3,
,,,-1.8564000E-6,18.0000011E-3,
,,,-1.8560000E-6,16.0000008E-3,
,,,-1.8556001E-6,18.0000011E-3,
,,,-1.8552000E-6,18.0000011E-3,
,,,-1.8548001E-6,18.0000011E-3,
,,,-1.8544000E-6,16.0000008E-3,
,,,-1.8540001E-6,16.0000008E-3,
,,,-1.8536000E-6,18.0000011E-3,
,,,-1.8532000E-6,20.0000014E-3,
,,,-1.8528001E-6,12.0000001E-3,
,,,-1.8524000E-6,12.0000001E-3,
,,,-1.8520001E-6,14.0000004E-3,
,,,-1.8516000E-6,16.0000008E-3,
,,,-1.8512001E-6,16.0000008E-3,
,,,-1.8508000E-6,16.0000008E-3,
,,,-1.8504001E-6,16.0000008E-3,
,,,-1.8500000E-6,14.0000004E-3,
,,,-1.8496000E-6,10.0000007E-3,
,,,-1.8492001E-6,14.0000004E-3,
,,,-1.8488000E-6,14.0000004E-3,
,,,-1.8484001E-6,14.0000004E-3,
,,,-1.8480000E-6,12.0000001E-3,
,,,-1.8476001E-6,18.0000011E-3,
,,,-1.8472000E-6,14.0000004E-3,
,,,-1.8468000E-6,10.0000007E-3,
,,,-1.8464001E-6,16.0000008E-3,
,,,-1.8460000E-6,14.0000004E-3,
,,,-1.8456001E-6,14.0000004E-3,
,,,-1.8452000E-6,14.0000004E-3,
,,,-1.8448001E-6,18.0000011E-3,
,,,-1.8444000E-6,14.0000004E-3,
,,,-1.8440001E-6,18.0000011E-3,
,,,-1.8436000E-6,14.0000004E-3,
,,,-1.8432000E-6,12.0000001E-3,
,,,-1.8428001E-6,14.0000004E-3,
,,,-1.8424000E-6,16.0000008E-3,
,,,-1.8420001E-6,14.0000004E-3,
,,,-1.8416000E-6,12.0000001E-3,
,,,-1.8412001E-6,14.0000004E-3,
,,,-1.8408000E-6,10.0000007E-3,
,,,-1.8404000E-6,14.0000004E-3,
,,,-1.8400001E-6,16.0000008E-3,
,,,-1.8396000E-6,16.0000008E-3,
,,,-1.8392001E-6,16.0000008E-3,
,,,-1.8388000E-6,16.0000008E-3,
,,,-1.8384001E-6,14.0000004E-3,
,,,-1.8380000E-6,12.0000001E-3,
,,,-1.8376001E-6,24.00000021E-3,
,,,-1.8372000E-6,58.000002056E-3,
,,,-1.8368000E-6,94.000004232E-3,
,,,-1.8364001E-6,126.0000020E-3,
,,,-1.8360000E-6,148.0000019E-3,
,,,-1.8356001E-6,158.00000727E-3,
,,,-1.8352000E-6,158.00000727E-3,
,,,-1.8348001E-6,168.00001264E-3,
,,,-1.8344000E-6,178.00000310E-3,
,,,-1.8340000E-6,180.00000715E-3,
,,,-1.8336001E-6,176.00001395E-3,
,,,-1.8332000E-6,152.00001001E-3,
,,,-1.8328001E-6,110.0000069E-3,
,,,-1.8324000E-6,84.000006318E-3,
,,,-1.8320001E-6,65.999999642E-3,
,,,-1.8316000E-6,50.00000075E-3,
,,,-1.8312001E-6,50.00000075E-3,
,,,-1.8308000E-6,40.00000283E-3,
,,,-1.8304000E-6,38.00000250E-3,
,,,-1.8300001E-6,36.00000218E-3,
,,,-1.8296000E-6,34.00000185E-3,
,,,-1.8292001E-6,34.00000185E-3,
,,,-1.8288000E-6,34.00000185E-3,
,,,-1.8284001E-6,32.00000152E-3,
,,,-1.8280000E-6,36.00000218E-3,
,,,-1.8276000E-6,34.00000185E-3,
,,,-1.8272001E-6,28.00000086E-3,
,,,-1.8268000E-6,24.00000021E-3,
,,,-1.8264001E-6,30.00000119E-3,
,,,-1.8260000E-6,28.00000086E-3,
,,,-1.8256001E-6,24.00000021E-3,
,,,-1.8252000E-6,24.00000021E-3,
,,,-1.8248001E-6,28.00000086E-3,
,,,-1.8244000E-6,28.00000086E-3,
,,,-1.8240000E-6,24.00000021E-3,
,,,-1.8236001E-6,20.0000014E-3,
,,,-1.8232000E-6,24.00000021E-3,
,,,-1.8228001E-6,22.00000174E-3,
,,,-1.8224000E-6,22.00000174E-3,
,,,-1.8220001E-6,24.00000021E-3,
,,,-1.8216000E-6,26.00000054E-3,
,,,-1.8212000E-6,24.00000021E-3,
,,,-1.8208001E-6,24.00000021E-3,
,,,-1.8204000E-6,22.00000174E-3,
,,,-1.8200001E-6,24.00000021E-3,
,,,-1.8196000E-6,22.00000174E-3,
,,,-1.8192001E-6,22.00000174E-3,
,,,-1.8188000E-6,24.00000021E-3,
,,,-1.8184001E-6,22.00000174E-3,
,,,-1.8180000E-6,22.00000174E-3,
,,,-1.8176000E-6,20.0000014E-3,
,,,-1.8172001E-6,18.0000011E-3,
,,,-1.8168000E-6,24.00000021E-3,
,,,-1.8164001E-6,20.0000014E-3,
,,,-1.8160000E-6,22.00000174E-3,
,,,-1.8156001E-6,16.0000008E-3,
,,,-1.8152000E-6,20.0000014E-3,
,,,-1.8148000E-6,18.0000011E-3,
,,,-1.8144001E-6,18.0000011E-3,
,,,-1.8140000E-6,22.00000174E-3,
,,,-1.8136001E-6,16.0000008E-3,
,,,-1.8132000E-6,18.0000011E-3,
,,,-1.8128001E-6,18.0000011E-3,
,,,-1.8124000E-6,18.0000011E-3,
,,,-1.8120001E-6,20.0000014E-3,
,,,-1.8116000E-6,16.0000008E-3,
,,,-1.8112000E-6,16.0000008E-3,
,,,-1.8108001E-6,16.0000008E-3,
,,,-1.8104000E-6,20.0000014E-3,
,,,-1.8100001E-6,20.0000014E-3,
,,,-1.8096000E-6,16.0000008E-3,
,,,-1.8092001E-6,16.0000008E-3,
,,,-1.8088000E-6,18.0000011E-3,
,,,-1.8084000E-6,16.0000008E-3,
,,,-1.8080001E-6,18.0000011E-3,
,,,-1.8076000E-6,18.0000011E-3,
,,,-1.8072001E-6,20.0000014E-3,
,,,-1.8068000E-6,20.0000014E-3,
,,,-1.8064001E-6,14.0000004E-3,
,,,-1.8060000E-6,14.0000004E-3,
,,,-1.8056000E-6,14.0000004E-3,
,,,-1.8052000E-6,16.0000008E-3,
,,,-1.8048000E-6,14.0000004E-3,
,,,-1.8044001E-6,14.0000004E-3,
,,,-1.8040000E-6,14.0000004E-3,
,,,-1.8036001E-6,18.0000011E-3,
,,,-1.8032000E-6,16.0000008E-3,
,,,-1.8028001E-6,14.0000004E-3,
,,,-1.8024000E-6,14.0000004E-3,
,,,-1.8020000E-6,16.0000008E-3,
,,,-1.8016001E-6,16.0000008E-3,
,,,-1.8012000E-6,10.0000007E-3,
,,,-1.8008001E-6,14.0000004E-3,
,,,-1.8004000E-6,16.0000008E-3,
,,,-1.8000001E-6,14.0000004E-3,
,,,-1.7996000E-6,12.0000001E-3,
,,,-1.7992000E-6,14.0000004E-3,
,,,-1.7988000E-6,12.0000001E-3,
,,,-1.7984000E-6,14.0000004E-3,
,,,-1.7980001E-6,14.0000004E-3,
,,,-1.7976000E-6,16.0000008E-3,
,,,-1.7972001E-6,12.0000001E-3,
,,,-1.7968000E-6,14.0000004E-3,
,,,-1.7964001E-6,14.0000004E-3,
,,,-1.7960000E-6,14.0000004E-3,
,,,-1.7956000E-6,16.0000008E-3,
,,,-1.7952001E-6,14.0000004E-3,
,,,-1.7948000E-6,14.0000004E-3,
,,,-1.7944001E-6,14.0000004E-3,
,,,-1.7940000E-6,14.0000004E-3,
,,,-1.7936001E-6,16.0000008E-3,
,,,-1.7932000E-6,14.0000004E-3,
,,,-1.7928000E-6,12.0000001E-3,
,,,-1.7924001E-6,12.0000001E-3,
,,,-1.7920000E-6,14.0000004E-3,
,,,-1.7916001E-6,14.0000004E-3,
,,,-1.7912000E-6,10.0000007E-3,
,,,-1.7908001E-6,16.0000008E-3,
,,,-1.7904000E-6,30.00000119E-3,
,,,-1.7900001E-6,70.000000298E-3,
,,,-1.7896000E-6,106.0000062E-3,
,,,-1.7892000E-6,130.0000101E-3,
,,,-1.7888001E-6,152.00001001E-3,
,,,-1.7884000E-6,158.00000727E-3,
,,,-1.7880001E-6,158.00000727E-3,
,,,-1.7876000E-6,168.00001264E-3,
,,,-1.7872001E-6,174.00000989E-3,
,,,-1.7868000E-6,176.00001395E-3,
,,,-1.7864000E-6,176.00001395E-3,
,,,-1.7860001E-6,142.0000046E-3,
,,,-1.7856000E-6,104.0000021E-3,
,,,-1.7852001E-6,82.000002265E-3,
,,,-1.7848000E-6,62.000002712E-3,
,,,-1.7844001E-6,46.00000381E-3,
,,,-1.7840000E-6,48.00000042E-3,
,,,-1.7836001E-6,40.00000283E-3,
,,,-1.7832000E-6,42.00000316E-3,
,,,-1.7828000E-6,40.00000283E-3,
,,,-1.7824001E-6,36.00000218E-3,
,,,-1.7820000E-6,36.00000218E-3,
,,,-1.7816001E-6,34.00000185E-3,
,,,-1.7812000E-6,34.00000185E-3,
,,,-1.7808001E-6,34.00000185E-3,
,,,-1.7804000E-6,34.00000185E-3,
,,,-1.7800000E-6,26.00000054E-3,
,,,-1.7796001E-6,28.00000086E-3,
,,,-1.7792000E-6,26.00000054E-3,
,,,-1.7788001E-6,28.00000086E-3,
,,,-1.7784000E-6,28.00000086E-3,
,,,-1.7780001E-6,26.00000054E-3,
,,,-1.7776000E-6,26.00000054E-3,
,,,-1.7772001E-6,22.00000174E-3,
,,,-1.7768000E-6,24.00000021E-3,
,,,-1.7764000E-6,24.00000021E-3,
,,,-1.7760001E-6,20.0000014E-3,
,,,-1.7756000E-6,22.00000174E-3,
,,,-1.7752001E-6,18.0000011E-3,
,,,-1.7748000E-6,24.00000021E-3,
,,,-1.7744001E-6,22.00000174E-3,
,,,-1.7740000E-6,22.00000174E-3,
,,,-1.7736000E-6,22.00000174E-3,
,,,-1.7732001E-6,24.00000021E-3,
,,,-1.7728000E-6,20.0000014E-3,
,,,-1.7724001E-6,22.00000174E-3,
,,,-1.7720000E-6,22.00000174E-3,
,,,-1.7716001E-6,20.0000014E-3,
,,,-1.7712000E-6,20.0000014E-3,
,,,-1.7708001E-6,22.00000174E-3,
,,,-1.7704000E-6,22.00000174E-3,
,,,-1.7700000E-6,20.0000014E-3,
,,,-1.7696001E-6,18.0000011E-3,
,,,-1.7692000E-6,22.00000174E-3,
,,,-1.7688001E-6,18.0000011E-3,
,,,-1.7684000E-6,20.0000014E-3,
,,,-1.7680001E-6,20.0000014E-3,
,,,-1.7676000E-6,20.0000014E-3,
,,,-1.7672000E-6,20.0000014E-3,
,,,-1.7668001E-6,22.00000174E-3,
,,,-1.7664000E-6,20.0000014E-3,
,,,-1.7660001E-6,18.0000011E-3,
,,,-1.7656000E-6,16.0000008E-3,
,,,-1.7652001E-6,18.0000011E-3,
,,,-1.7648000E-6,16.0000008E-3,
,,,-1.7644001E-6,18.0000011E-3,
,,,-1.7640000E-6,16.0000008E-3,
,,,-1.7636000E-6,20.0000014E-3,
,,,-1.7632001E-6,18.0000011E-3,
,,,-1.7628000E-6,18.0000011E-3,
,,,-1.7624001E-6,18.0000011E-3,
,,,-1.7620000E-6,18.0000011E-3,
,,,-1.7616001E-6,14.0000004E-3,
,,,-1.7612000E-6,16.0000008E-3,
,,,-1.7608000E-6,14.0000004E-3,
,,,-1.7604001E-6,14.0000004E-3,
,,,-1.7600000E-6,18.0000011E-3,
,,,-1.7596001E-6,16.0000008E-3,
,,,-1.7592000E-6,14.0000004E-3,
