70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1569.500000
"SPAN",  40.000000
"START WL",1549.500000
"STOP WL",1589.500000
"WLFREQ", 0
"REFL",-26.2
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       4001
"SMPLINTVL",0.0100
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",0
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9230
"FREQPARM", 9230




"[TRACE DATA]"
1549.5000, -73.635
1549.5100,-210.000
1549.5200, -82.203
1549.5300, -75.325
1549.5400, -72.297
1549.5500, -75.325
1549.5600, -71.848
1549.5700, -73.649
1549.5800, -71.218
1549.5900, -71.689
1549.6000, -80.436
1549.6100, -70.815
1549.6200, -74.362
1549.6300, -72.443
1549.6400, -71.089
1549.6500, -71.887
1549.6600, -73.123
1549.6700, -79.342
1549.6800, -73.737
1549.6900,-210.000
1549.7000, -73.698
1549.7100,-210.000
1549.7200,-210.000
1549.7300, -85.907
1549.7400, -72.381
1549.7500, -74.059
1549.7600,-210.000
1549.7700,-210.000
1549.7800, -74.205
1549.7900, -70.078
1549.8000, -71.689
1549.8100, -73.123
1549.8200, -71.579
1549.8300, -70.628
1549.8400, -73.692
1549.8500, -71.674
1549.8600, -70.769
1549.8700, -70.803
1549.8800, -70.125
1549.8900, -75.038
1549.9000, -69.863
1549.9100, -71.327
1549.9200, -72.856
1549.9300, -73.472
1549.9400, -69.936
1549.9500, -73.509
1549.9600, -69.253
1549.9700, -76.237
1549.9800, -77.631
1549.9900, -73.775
1550.0000,-210.000
1550.0100, -70.443
1550.0200, -70.466
1550.0300,-210.000
1550.0400, -71.118
1550.0500, -75.198
1550.0600, -75.103
1550.0700, -75.324
1550.0800, -78.212
1550.0900, -71.317
1550.1000, -70.553
1550.1100, -72.679
1550.1200, -71.094
1550.1300, -71.847
1550.1400, -71.446
1550.1500, -77.329
1550.1600, -73.736
1550.1700, -71.699
1550.1800,-210.000
1550.1900,-210.000
1550.2000, -73.079
1550.2100, -72.159
1550.2200, -73.648
1550.2300, -72.000
1550.2400, -72.344
1550.2500, -72.409
1550.2600,-210.000
1550.2700, -75.091
1550.2800, -70.125
1550.2900, -83.458
1550.3000, -73.274
1550.3100, -75.779
1550.3200, -75.655
1550.3300, -72.212
1550.3400, -70.085
1550.3500, -69.454
1550.3600, -71.922
1550.3700, -72.965
1550.3800, -70.442
1550.3900, -75.587
1550.4000, -74.783
1550.4100, -81.106
1550.4200, -72.240
1550.4300, -72.678
1550.4400, -72.437
1550.4500,-210.000
1550.4600, -71.461
1550.4700, -73.002
1550.4800, -78.669
1550.4900,-210.000
1550.5000, -77.510
1550.5100, -72.609
1550.5200, -76.826
1550.5300, -77.216
1550.5400,-210.000
1550.5500, -71.498
1550.5600, -71.066
1550.5700, -70.124
1550.5800, -71.130
1550.5900, -73.962
1550.6000, -76.888
1550.6100, -71.498
1550.6200, -75.795
1550.6300, -68.270
1550.6400, -83.253
1550.6500, -76.671
1550.6600, -72.507
1550.6700, -72.704
1550.6800,-210.000
1550.6900,-210.000
1550.7000,-210.000
1550.7100, -72.859
1550.7200, -71.578
1550.7300, -71.069
1550.7400, -69.001
1550.7500, -68.977
1550.7600, -76.100
1550.7700, -71.266
1550.7800, -72.643
1550.7900, -68.831
1550.8000, -69.256
1550.8100, -72.093
1550.8200, -79.047
1550.8300, -77.117
1550.8400, -72.669
1550.8500, -75.387
1550.8600, -69.897
1550.8700, -71.507
1550.8800, -71.798
1550.8900, -69.847
1550.9000, -73.734
1550.9100, -69.439
1550.9200, -72.890
1550.9300, -71.721
1550.9400, -70.903
1550.9500, -69.127
1550.9600, -71.234
1550.9700, -68.731
1550.9800, -72.211
1550.9900, -76.089
1551.0000, -72.378
1551.0100, -68.216
1551.0200, -71.577
1551.0300, -69.616
1551.0400, -69.096
1551.0500, -70.840
1551.0600, -68.526
1551.0700, -71.895
1551.0800, -71.253
1551.0900, -69.473
1551.1000, -71.325
1551.1100, -69.066
1551.1200, -70.801
1551.1300, -72.247
1551.1400, -70.533
1551.1500, -70.181
1551.1600, -73.154
1551.1700, -71.714
1551.1800, -77.509
1551.1900, -72.184
1551.2000, -68.175
1551.2100, -70.123
1551.2200, -70.700
1551.2300, -70.703
1551.2400,-210.000
1551.2500, -69.691
1551.2600, -71.190
1551.2700, -69.571
1551.2800, -70.527
1551.2900, -68.698
1551.3000, -69.267
1551.3100, -79.047
1551.3200, -69.148
1551.3300, -70.119
1551.3400, -69.025
1551.3500, -69.477
1551.3600, -73.618
1551.3700, -68.445
1551.3800, -68.506
1551.3900, -67.494
1551.4000, -70.588
1551.4100, -70.699
1551.4200, -69.310
1551.4300, -70.463
1551.4400, -69.112
1551.4500, -70.788
1551.4600, -72.406
1551.4700, -74.448
1551.4800, -68.511
1551.4900, -68.721
1551.5000, -68.153
1551.5100, -69.752
1551.5200, -69.561
1551.5300, -68.588
1551.5400, -69.823
1551.5500, -66.915
1551.5600, -67.624
1551.5700, -69.612
1551.5800, -68.883
1551.5900, -67.961
1551.6000, -66.514
1551.6100, -69.915
1551.6200, -66.695
1551.6300, -67.484
1551.6400, -66.306
1551.6500, -67.961
1551.6600, -65.608
1551.6700, -65.554
1551.6800, -65.726
1551.6900, -65.943
1551.7000, -65.747
1551.7100, -65.519
1551.7200, -64.801
1551.7300, -65.149
1551.7400, -64.373
1551.7500, -64.179
1551.7600, -64.257
1551.7700, -64.264
1551.7800, -64.297
1551.7900, -63.934
1551.8000, -63.672
1551.8100, -63.200
1551.8200, -63.832
1551.8300, -63.123
1551.8400, -62.124
1551.8500, -62.259
1551.8600, -61.619
1551.8700, -61.246
1551.8800, -61.287
1551.8900, -61.051
1551.9000, -60.818
1551.9100, -60.905
1551.9200, -60.753
1551.9300, -60.522
1551.9400, -59.914
1551.9500, -59.553
1551.9600, -59.708
1551.9700, -59.520
1551.9800, -59.102
1551.9900, -58.687
1552.0000, -58.695
1552.0100, -58.624
1552.0200, -58.513
1552.0300, -58.331
1552.0400, -58.147
1552.0500, -57.838
1552.0600, -57.771
1552.0700, -57.829
1552.0800, -57.681
1552.0900, -57.497
1552.1000, -57.467
1552.1100, -57.240
1552.1200, -57.347
1552.1300, -57.282
1552.1400, -57.253
1552.1500, -57.179
1552.1600, -57.225
1552.1700, -57.185
1552.1800, -57.387
1552.1900, -57.546
1552.2000, -57.382
1552.2100, -57.330
1552.2200, -57.687
1552.2300, -57.695
1552.2400, -57.768
1552.2500, -57.845
1552.2600, -57.913
1552.2700, -57.880
1552.2800, -58.130
1552.2900, -58.183
1552.3000, -58.255
1552.3100, -58.588
1552.3200, -58.456
1552.3300, -58.883
1552.3400, -59.141
1552.3500, -59.220
1552.3600, -59.337
1552.3700, -59.106
1552.3800, -59.587
1552.3900, -59.797
1552.4000, -60.110
1552.4100, -59.807
1552.4200, -60.023
1552.4300, -60.368
1552.4400, -60.500
1552.4500, -60.942
1552.4600, -60.869
1552.4700, -61.333
1552.4800, -60.552
1552.4900, -61.089
1552.5000, -61.166
1552.5100, -61.873
1552.5200, -61.367
1552.5300, -61.162
1552.5400, -61.515
1552.5500, -61.730
1552.5600, -61.981
1552.5700, -61.938
1552.5800, -61.661
1552.5900, -62.401
1552.6000, -62.083
1552.6100, -62.594
1552.6200, -62.168
1552.6300, -62.702
1552.6400, -62.456
1552.6500, -63.075
1552.6600, -63.131
1552.6700, -62.910
1552.6800, -62.316
1552.6900, -62.991
1552.7000, -63.017
1552.7100, -63.449
1552.7200, -62.487
1552.7300, -62.339
1552.7400, -62.747
1552.7500, -63.299
1552.7600, -63.622
1552.7700, -63.151
1552.7800, -62.938
1552.7900, -62.891
1552.8000, -63.600
1552.8100, -63.515
1552.8200, -63.511
1552.8300, -63.515
1552.8400, -63.825
1552.8500, -63.987
1552.8600, -63.554
1552.8700, -64.126
1552.8800, -64.189
1552.8900, -64.184
1552.9000, -63.871
1552.9100, -64.460
1552.9200, -64.438
1552.9300, -64.130
1552.9400, -63.291
1552.9500, -63.987
1552.9600, -64.007
1552.9700, -63.591
1552.9800, -64.003
1552.9900, -63.630
1553.0000, -63.661
1553.0100, -64.945
1553.0200, -63.433
1553.0300, -63.816
1553.0400, -64.058
1553.0500, -63.913
1553.0600, -64.485
1553.0700, -64.980
1553.0800, -64.293
1553.0900, -65.294
1553.1000, -64.975
1553.1100, -63.865
1553.1200, -64.166
1553.1300, -63.430
1553.1400, -64.533
1553.1500, -64.442
1553.1600, -64.323
1553.1700, -64.235
1553.1800, -64.593
1553.1900, -64.489
1553.2000, -64.548
1553.2100, -64.145
1553.2200, -65.059
1553.2300, -64.086
1553.2400, -64.924
1553.2500, -64.893
1553.2600, -64.423
1553.2700, -65.294
1553.2800, -64.170
1553.2900, -65.017
1553.3000, -65.032
1553.3100, -64.139
1553.3200, -64.510
1553.3300, -64.257
1553.3400, -64.489
1553.3500, -64.745
1553.3600, -64.344
1553.3700, -65.203
1553.3800, -65.071
1553.3900, -64.479
1553.4000, -65.352
1553.4100, -65.562
1553.4200, -64.024
1553.4300, -66.202
1553.4400, -65.084
1553.4500, -66.444
1553.4600, -64.837
1553.4700, -64.611
1553.4800, -65.508
1553.4900, -64.832
1553.5000, -65.235
1553.5100, -63.966
1553.5200, -65.508
1553.5300, -65.175
1553.5400, -64.504
1553.5500, -63.985
1553.5600, -64.349
1553.5700, -64.257
1553.5800, -65.076
1553.5900, -64.722
1553.6000, -64.787
1553.6100, -65.057
1553.6200, -64.196
1553.6300, -64.999
1553.6400, -65.330
1553.6500, -64.333
1553.6600, -64.834
1553.6700, -65.025
1553.6800, -64.879
1553.6900, -64.383
1553.7000, -65.956
1553.7100, -65.329
1553.7200, -65.267
1553.7300, -65.147
1553.7400, -64.596
1553.7500, -65.086
1553.7600, -65.321
1553.7700, -66.007
1553.7800, -64.219
1553.7900, -65.906
1553.8000, -64.832
1553.8100, -65.383
1553.8200, -65.532
1553.8300, -64.302
1553.8400, -63.471
1553.8500, -64.436
1553.8600, -64.345
1553.8700, -66.293
1553.8800, -64.165
1553.8900, -65.219
1553.9000, -64.965
1553.9100, -65.188
1553.9200, -64.655
1553.9300, -64.421
1553.9400, -65.237
1553.9500, -65.047
1553.9600, -65.119
1553.9700, -64.602
1553.9800, -65.938
1553.9900, -66.042
1554.0000, -65.686
1554.0100, -65.409
1554.0200, -64.953
1554.0300, -64.666
1554.0400, -65.524
1554.0500, -65.070
1554.0600, -64.683
1554.0700, -64.479
1554.0800, -65.827
1554.0900, -66.870
1554.1000, -65.922
1554.1100, -64.931
1554.1200, -66.512
1554.1300, -65.962
1554.1400, -64.855
1554.1500, -65.375
1554.1600, -65.305
1554.1700, -65.740
1554.1800, -65.255
1554.1900, -66.754
1554.2000, -65.156
1554.2100, -64.576
1554.2200, -65.964
1554.2300, -65.623
1554.2400, -64.258
1554.2500, -64.399
1554.2600, -63.995
1554.2700, -65.581
1554.2800, -65.080
1554.2900, -65.854
1554.3000, -65.503
1554.3100, -65.151
1554.3200, -64.832
1554.3300, -65.195
1554.3400, -65.959
1554.3500, -66.220
1554.3600, -65.188
1554.3700, -66.125
1554.3800, -64.801
1554.3900, -65.817
1554.4000, -66.098
1554.4100, -68.420
1554.4200, -67.313
1554.4300, -66.878
1554.4400, -66.858
1554.4500, -65.509
1554.4600, -65.760
1554.4700, -66.482
1554.4800, -67.411
1554.4900, -65.990
1554.5000, -66.813
1554.5100, -67.625
1554.5200, -66.804
1554.5300, -65.239
1554.5400, -66.005
1554.5500, -66.035
1554.5600, -66.280
1554.5700, -68.234
1554.5800, -67.019
1554.5900, -65.686
1554.6000, -66.142
1554.6100, -67.130
1554.6200, -66.467
1554.6300, -65.521
1554.6400, -66.582
1554.6500, -66.993
1554.6600, -65.727
1554.6700, -66.517
1554.6800, -66.388
1554.6900, -66.990
1554.7000, -66.874
1554.7100, -66.226
1554.7200, -67.622
1554.7300, -67.071
1554.7400, -66.697
1554.7500, -67.888
1554.7600, -66.554
1554.7700, -66.045
1554.7800, -65.840
1554.7900, -67.344
1554.8000, -66.249
1554.8100, -67.907
1554.8200, -68.347
1554.8300, -66.495
1554.8400, -68.212
1554.8500, -67.556
1554.8600, -71.301
1554.8700, -69.196
1554.8800, -69.149
1554.8900, -69.471
1554.9000, -71.889
1554.9100, -69.015
1554.9200, -67.346
1554.9300, -69.561
1554.9400, -67.577
1554.9500, -68.520
1554.9600, -70.117
1554.9700, -68.514
1554.9800, -68.697
1554.9900, -76.380
1555.0000, -68.081
1555.0100,-210.000
1555.0200, -69.370
1555.0300, -69.743
1555.0400, -71.976
1555.0500, -73.027
1555.0600, -71.289
1555.0700, -70.015
1555.0800, -69.836
1555.0900, -70.334
1555.1000, -73.371
1555.1100, -71.417
1555.1200, -69.949
1555.1300, -70.673
1555.1400, -70.526
1555.1500, -71.915
1555.1600, -69.534
1555.1700, -68.743
1555.1800, -68.992
1555.1900, -69.484
1555.2000, -71.064
1555.2100, -69.510
1555.2200, -67.141
1555.2300, -66.565
1555.2400, -67.731
1555.2500, -67.910
1555.2600, -65.025
1555.2700, -65.313
1555.2800, -65.054
1555.2900, -64.336
1555.3000, -64.284
1555.3100, -62.916
1555.3200, -63.045
1555.3300, -62.748
1555.3400, -61.938
1555.3500, -61.559
1555.3600, -60.728
1555.3700, -60.332
1555.3800, -59.939
1555.3900, -59.326
1555.4000, -58.654
